0.9310344827586207 0.0040347742
0.9310344827586207 0.0040347742
0.9620689655172414 0.0040289525
0.9620689655172414 0.0040289525
0.993103448275862 0.0040241197
0.993103448275862 0.0040241197
0.9 0.0040417481
0.9 0.0040417481
1.0241379310344827 0.0040201380
1.0241379310344827 0.0040201380
1.0551724137931036 0.0040168904
1.0551724137931036 0.0040168904
1.0862068965517242 0.0040142763
1.0862068965517242 0.0040142763
1.1172413793103448 0.0040122082
1.1172413793103448 0.0040122082
1.12825 0.0040115910
1.12825 0.0040115910
1.1482758620689655 0.0040106092
1.1482758620689655 0.0040106092
1.1793103448275861 0.0040094112
1.1793103448275861 0.0040094112
1.210344827586207 0.0040085531
1.210344827586207 0.0040085531
1.2413793103448276 0.0040079803
1.2413793103448276 0.0040079803
1.2724137931034483 0.0040076435
1.2724137931034483 0.0040076435
1.303448275862069 0.0040074986
1.303448275862069 0.0040074986
1.3344827586206895 0.0040075059
1.3344827586206895 0.0040075059
1.3655172413793104 0.0040076306
1.3655172413793104 0.0040076306
1.396551724137931 0.0040078419
1.396551724137931 0.0040078419
1.4275862068965517 0.0040081127
1.4275862068965517 0.0040081127
1.4586206896551723 0.0040084193
1.4586206896551723 0.0040084193
1.4896551724137932 0.0040087400
1.4896551724137932 0.0040087400
1.5206896551724138 0.0040090532
1.5206896551724138 0.0040090532
1.5517241379310345 0.0040093345
1.5517241379310345 0.0040093345
1.5827586206896551 0.0040095503
1.5827586206896551 0.0040095503
1.6137931034482758 0.0040096482
1.6137931034482758 0.0040096482
1.6448275862068966 0.0040095412
1.6448275862068966 0.0040095412
1.6758620689655173 0.0040090903
1.6758620689655173 0.0040090903
1.706896551724138 0.0040081075
1.706896551724138 0.0040081075
1.7379310344827585 0.0040064263
1.7379310344827585 0.0040064263
1.7689655172413794 0.0040040649
1.7689655172413794 0.0040040649
1.8 0.0040013519
1.8 0.0040013519
